_RAJ2000,_DEJ2000,KOI-S,KOI-P,M*,R*,CDPP,b,Per,Rp,Teq,SimbadName,_RA,_DE,DR3Name,RAdeg,DEdeg,errHalfMaj,errHalfMin,errPosAng,SolID,Source,RandomI,e_RAdeg,e_DEdeg,Plx,e_Plx,RPlx,PM,pmRA,e_pmRA,pmDE,e_pmDE,RADEcor,RAPlxcor,RApmRAcor,RApmDEcor,DEPlxcor,DEpmRAcor,DEpmDEcor,PlxpmRAcor,PlxpmDEcor,pmRApmDEcor,NAL,NAC,NgAL,NbAL,gofAL,chi2AL,epsi,sepsi,Solved,APF,nueff,pscol,e_pscol,RApscolCorr,DEpscolCorr,PlxpscolCorr,pmRApscolCorr,pmDEpscolCorr,MatchObsA,Nper,amax,MatchObs,IPDgofha,IPDgofhp,IPDfmp,IPDfow,RUWE,Dup,o_Gmag,FG,e_FG,RFG,Gmag,e_Gmag,o_BPmag,FBP,e_FBP,RFBP,BPmag,e_BPmag,o_RPmag,FRP,e_FRP,RFRP,RPmag,e_RPmag,E(BP/RP),NBPcont,NBPblend,NRPcont,NRPblend,Mode,BP-RP,BP-G,G-RP,RV,e_RV,n_RV,o_RV,o_RVd,RVNper,RVS/N,RVgof,RVchi2,RVTdur,RVamp,RVtempTeff,RVtemplogg,RVtemp[Fe/H],Vatmparam,vbroad,e_Vbroad,o_Vbroad,GRVSmag,e_GRVSmag,o_GRVSmag,RVSS/N,VarFlag,PQSO,PGal,PSS,Teff,b_Teff_x,B_Teff_xa,logg,b_logg_x,B_logg_xa,[Fe/H],b_[Fe/H]_x,B_[Fe/H]_xa,Dist,b_Dist_x,B_Dist_xa,A0,b_A0_x,B_A0_xa,AG,b_AG_x,B_AG_xa,E(BP-RP),b_E(BP-RP)_x,B_E(BP-RP)_xa,Lib,RAJ2000,DEJ2000,e_RAJ2000,e_DEJ2000,RADEcorJ2000,angDist
298.55084,48.3324511,K00433,K00433.01,0.857,0.881,136.39,0.3527,4.030468037,4.7689966331,988.700321404,KOI-433.01,298.55084,48.33245,Gaia DR3 2086498312157538688,298.55089315312,48.33254450416,0.0,0.0,160.0,1636148068921376768,2086498312157538688,275761602,0.0167,0.0181,1.3407,0.0189,71.0819,29.087,4.607,0.023,28.72,0.024,-0.0682,0.0038,-0.0837,-0.047,0.0347,-0.0595,-0.2409,-0.188,-0.122,-0.0182,344,0,343,1,-1.6153,306.95,0.0,0.0,31,false,1.493,,,,,,,,39,26,0.033299,42,0.007691,117.1,0,0,0.938,0,363,19831.9448,4.41692,4489.99,14.943954,0.002766,39,9357.15,15.1613,617.173,15.410684,0.003298,38,14960.2,22.9233,652.618,14.310554,0.004129,1.226,0,1,0,3,0,1.10013,0.46673,0.6334,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999751,5051.5,5027.9,5073.8,4.4765,4.4683,4.4851,0.0438,0.0159,0.0689,724.4099,714.3842,734.2586,0.1321,0.1118,0.1508,0.1056,0.0893,0.1207,0.0558,0.0472,0.0638,MARCS,298.55086235356,48.33241686078,0.371824,0.384934,-0.0132,0.359514
298.55084,48.3324511,K00433,K00433.02,0.857,0.881,136.39,0.7508,328.2399546,11.6157521599,228.166270273,KOI-433.02,298.55084,48.33245,Gaia DR3 2086498312157538688,298.55089315312,48.33254450416,0.0,0.0,160.0,1636148068921376768,2086498312157538688,275761602,0.0167,0.0181,1.3407,0.0189,71.0819,29.087,4.607,0.023,28.72,0.024,-0.0682,0.0038,-0.0837,-0.047,0.0347,-0.0595,-0.2409,-0.188,-0.122,-0.0182,344,0,343,1,-1.6153,306.95,0.0,0.0,31,false,1.493,,,,,,,,39,26,0.033299,42,0.007691,117.1,0,0,0.938,0,363,19831.9448,4.41692,4489.99,14.943954,0.002766,39,9357.15,15.1613,617.173,15.410684,0.003298,38,14960.2,22.9233,652.618,14.310554,0.004129,1.226,0,1,0,3,0,1.10013,0.46673,0.6334,,,,,,,,,,,,,,,,,,,,,,,NOT_AVAILABLE,0.0,0.0,0.999751,5051.5,5027.9,5073.8,4.4765,4.4683,4.4851,0.0438,0.0159,0.0689,724.4099,714.3842,734.2586,0.1321,0.1118,0.1508,0.1056,0.0893,0.1207,0.0558,0.0472,0.0638,MARCS,298.55086235356,48.33241686078,0.371824,0.384934,-0.0132,0.359514
289.78052,49.89653,K00435,K00435.01,0.96,1.08,101.982,0.2003,20.54981883,4.26531372145,682.29632814,KOI-435.01,289.78052,49.89653,Gaia DR3 2133022669212268800,289.78053870691,49.89656299925,0.0,0.0,150.0,1636148068921376768,2133022669212268800,18535046,0.0143,0.015,1.0693,0.0157,68.1341,5.424,-2.61,0.019,4.754,0.018,-0.0833,-0.0907,0.0344,0.0281,0.1024,-0.0226,-0.2988,-0.256,0.0654,0.0058,334,0,333,1,-0.4901,322.5,0.0,0.0,31,false,1.544,,,,,,,,38,26,0.026293,40,0.03872,11.83,0,0,0.98,0,340,29849.61152,6.55982,4550.37,14.50002,0.002766,39,15624.8,16.553,943.928,14.854007,0.003018,38,20249.8,15.2083,1331.49,13.981846,0.003866,1.202,0,0,0,0,0,0.872161,0.353987,0.518174,-8.75,5.47,2,17,6,14,4.3917,,,792.208,,5750.0,4.5,0.0,222,,,,13.712446,0.146485,11,,NOT_AVAILABLE,0.0,0.0,0.999853,5750.1,5734.0,5770.1,4.3566,4.3418,4.3768,-0.2372,-0.2503,-0.2224,868.3636,850.5603,885.4889,0.1138,0.1045,0.1239,0.0948,0.087,0.1033,0.0507,0.0465,0.0552,PHOENIX,289.78055671692,49.89654186893,0.301854,0.294077,0.0053,0.12647
289.78052,49.89653,K00435,K00435.04,0.96,1.08,101.982,0.3347,3.93276465,1.6788849296,1183.93199985,KOI-435.04,289.78052,49.89653,Gaia DR3 2133022669212268800,289.78053870691,49.89656299925,0.0,0.0,150.0,1636148068921376768,2133022669212268800,18535046,0.0143,0.015,1.0693,0.0157,68.1341,5.424,-2.61,0.019,4.754,0.018,-0.0833,-0.0907,0.0344,0.0281,0.1024,-0.0226,-0.2988,-0.256,0.0654,0.0058,334,0,333,1,-0.4901,322.5,0.0,0.0,31,false,1.544,,,,,,,,38,26,0.026293,40,0.03872,11.83,0,0,0.98,0,340,29849.61152,6.55982,4550.37,14.50002,0.002766,39,15624.8,16.553,943.928,14.854007,0.003018,38,20249.8,15.2083,1331.49,13.981846,0.003866,1.202,0,0,0,0,0,0.872161,0.353987,0.518174,-8.75,5.47,2,17,6,14,4.3917,,,792.208,,5750.0,4.5,0.0,222,,,,13.712446,0.146485,11,,NOT_AVAILABLE,0.0,0.0,0.999853,5750.1,5734.0,5770.1,4.3566,4.3418,4.3768,-0.2372,-0.2503,-0.2224,868.3636,850.5603,885.4889,0.1138,0.1045,0.1239,0.0948,0.087,0.1033,0.0507,0.0465,0.0552,PHOENIX,289.78055671692,49.89654186893,0.301854,0.294077,0.0053,0.12647
289.78052,49.89653,K00435,K00435.05,0.96,1.08,101.982,0.742,62.3027873,3.5164870703,471.265462564,KOI-435.05,289.78052,49.89653,Gaia DR3 2133022669212268800,289.78053870691,49.89656299925,0.0,0.0,150.0,1636148068921376768,2133022669212268800,18535046,0.0143,0.015,1.0693,0.0157,68.1341,5.424,-2.61,0.019,4.754,0.018,-0.0833,-0.0907,0.0344,0.0281,0.1024,-0.0226,-0.2988,-0.256,0.0654,0.0058,334,0,333,1,-0.4901,322.5,0.0,0.0,31,false,1.544,,,,,,,,38,26,0.026293,40,0.03872,11.83,0,0,0.98,0,340,29849.61152,6.55982,4550.37,14.50002,0.002766,39,15624.8,16.553,943.928,14.854007,0.003018,38,20249.8,15.2083,1331.49,13.981846,0.003866,1.202,0,0,0,0,0,0.872161,0.353987,0.518174,-8.75,5.47,2,17,6,14,4.3917,,,792.208,,5750.0,4.5,0.0,222,,,,13.712446,0.146485,11,,NOT_AVAILABLE,0.0,0.0,0.999853,5750.1,5734.0,5770.1,4.3566,4.3418,4.3768,-0.2372,-0.2503,-0.2224,868.3636,850.5603,885.4889,0.1138,0.1045,0.1239,0.0948,0.087,0.1033,0.0507,0.0465,0.0552,PHOENIX,289.78055671692,49.89654186893,0.301854,0.294077,0.0053,0.12647
289.78052,49.89653,K00435,K00435.03,0.96,1.08,101.982,0.2254,33.0405635,2.55193619228,582.019409501,KOI-435.03,289.78052,49.89653,Gaia DR3 2133022669212268800,289.78053870691,49.89656299925,0.0,0.0,150.0,1636148068921376768,2133022669212268800,18535046,0.0143,0.015,1.0693,0.0157,68.1341,5.424,-2.61,0.019,4.754,0.018,-0.0833,-0.0907,0.0344,0.0281,0.1024,-0.0226,-0.2988,-0.256,0.0654,0.0058,334,0,333,1,-0.4901,322.5,0.0,0.0,31,false,1.544,,,,,,,,38,26,0.026293,40,0.03872,11.83,0,0,0.98,0,340,29849.61152,6.55982,4550.37,14.50002,0.002766,39,15624.8,16.553,943.928,14.854007,0.003018,38,20249.8,15.2083,1331.49,13.981846,0.003866,1.202,0,0,0,0,0,0.872161,0.353987,0.518174,-8.75,5.47,2,17,6,14,4.3917,,,792.208,,5750.0,4.5,0.0,222,,,,13.712446,0.146485,11,,NOT_AVAILABLE,0.0,0.0,0.999853,5750.1,5734.0,5770.1,4.3566,4.3418,4.3768,-0.2372,-0.2503,-0.2224,868.3636,850.5603,885.4889,0.1138,0.1045,0.1239,0.0948,0.087,0.1033,0.0507,0.0465,0.0552,PHOENIX,289.78055671692,49.89654186893,0.301854,0.294077,0.0053,0.12647
289.78052,49.89653,K00435,K00435.06,0.96,1.08,101.982,0.7983,9.91935684,1.62724412232,869.962450566,KOI-435.06,289.78052,49.89653,Gaia DR3 2133022669212268800,289.78053870691,49.89656299925,0.0,0.0,150.0,1636148068921376768,2133022669212268800,18535046,0.0143,0.015,1.0693,0.0157,68.1341,5.424,-2.61,0.019,4.754,0.018,-0.0833,-0.0907,0.0344,0.0281,0.1024,-0.0226,-0.2988,-0.256,0.0654,0.0058,334,0,333,1,-0.4901,322.5,0.0,0.0,31,false,1.544,,,,,,,,38,26,0.026293,40,0.03872,11.83,0,0,0.98,0,340,29849.61152,6.55982,4550.37,14.50002,0.002766,39,15624.8,16.553,943.928,14.854007,0.003018,38,20249.8,15.2083,1331.49,13.981846,0.003866,1.202,0,0,0,0,0,0.872161,0.353987,0.518174,-8.75,5.47,2,17,6,14,4.3917,,,792.208,,5750.0,4.5,0.0,222,,,,13.712446,0.146485,11,,NOT_AVAILABLE,0.0,0.0,0.999853,5750.1,5734.0,5770.1,4.3566,4.3418,4.3768,-0.2372,-0.2503,-0.2224,868.3636,850.5603,885.4889,0.1138,0.1045,0.1239,0.0948,0.087,0.1033,0.0507,0.0465,0.0552,PHOENIX,289.78055671692,49.89654186893,0.301854,0.294077,0.0053,0.12647
289.78052,49.89653,K00435,K00435.02,0.96,1.08,101.982,0.4948,934.09418462,10.2439959817,191.095263489,KOI-435.02,289.78052,49.89653,Gaia DR3 2133022669212268800,289.78053870691,49.89656299925,0.0,0.0,150.0,1636148068921376768,2133022669212268800,18535046,0.0143,0.015,1.0693,0.0157,68.1341,5.424,-2.61,0.019,4.754,0.018,-0.0833,-0.0907,0.0344,0.0281,0.1024,-0.0226,-0.2988,-0.256,0.0654,0.0058,334,0,333,1,-0.4901,322.5,0.0,0.0,31,false,1.544,,,,,,,,38,26,0.026293,40,0.03872,11.83,0,0,0.98,0,340,29849.61152,6.55982,4550.37,14.50002,0.002766,39,15624.8,16.553,943.928,14.854007,0.003018,38,20249.8,15.2083,1331.49,13.981846,0.003866,1.202,0,0,0,0,0,0.872161,0.353987,0.518174,-8.75,5.47,2,17,6,14,4.3917,,,792.208,,5750.0,4.5,0.0,222,,,,13.712446,0.146485,11,,NOT_AVAILABLE,0.0,0.0,0.999853,5750.1,5734.0,5770.1,4.3566,4.3418,4.3768,-0.2372,-0.2503,-0.2224,868.3636,850.5603,885.4889,0.1138,0.1045,0.1239,0.0948,0.087,0.1033,0.0507,0.0465,0.0552,PHOENIX,289.78055671692,49.89654186893,0.301854,0.294077,0.0053,0.12647
290.29651,37.7494889,K00440,K00440.01,0.843,0.821,107.607,0.658,15.90686437,2.67388066836,593.553792616,KOI-440.01,290.29651,37.74949,Gaia DR3 2051105410816218368,290.29641883338,37.74942490611,0.0,0.0,3.0,1636148068921376768,2051105410816218368,625019074,0.0105,0.0132,2.2599,0.0134,168.264,21.539,-14.797,0.013,-15.652,0.016,0.0222,0.0322,-0.0778,-0.0446,0.0933,-0.063,-0.3343,-0.1793,-0.0881,0.0457,406,0,404,2,-0.6549,383.61,0.0,0.0,31,false,1.486,,,,,,,,48,28,0.022273,53,0.02996,2.342,0,0,0.976,0,408,41428.49043,6.56464,6310.85,14.144119,0.002761,50,19149.7,20.5441,932.125,14.63314,0.003024,48,31531.2,18.2155,1731.01,13.501044,0.003831,1.223,0,0,0,1,0,1.132095,0.48902,0.643075,-26.08,2.37,2,19,9,15,7.0318,,,916.926,,5000.0,4.5,0.25,222,,,,13.17239,0.072251,11,,NOT_AVAILABLE,0.0,0.0,0.999838,4973.0,4964.8,4981.4,4.5465,4.5365,4.5612,0.1581,0.1468,0.1686,423.8501,418.8758,427.0401,0.1125,0.1042,0.1204,0.0894,0.0828,0.0956,0.047,0.0435,0.0503,MARCS,290.29650200469,37.74949447037,0.214661,0.25371,0.0501,0.347012
290.29651,37.7494889,K00440,K00440.02,0.843,0.821,107.607,0.8589,4.973451411,2.66771500217,874.517361771,KOI-440.02,290.29651,37.74949,Gaia DR3 2051105410816218368,290.29641883338,37.74942490611,0.0,0.0,3.0,1636148068921376768,2051105410816218368,625019074,0.0105,0.0132,2.2599,0.0134,168.264,21.539,-14.797,0.013,-15.652,0.016,0.0222,0.0322,-0.0778,-0.0446,0.0933,-0.063,-0.3343,-0.1793,-0.0881,0.0457,406,0,404,2,-0.6549,383.61,0.0,0.0,31,false,1.486,,,,,,,,48,28,0.022273,53,0.02996,2.342,0,0,0.976,0,408,41428.49043,6.56464,6310.85,14.144119,0.002761,50,19149.7,20.5441,932.125,14.63314,0.003024,48,31531.2,18.2155,1731.01,13.501044,0.003831,1.223,0,0,0,1,0,1.132095,0.48902,0.643075,-26.08,2.37,2,19,9,15,7.0318,,,916.926,,5000.0,4.5,0.25,222,,,,13.17239,0.072251,11,,NOT_AVAILABLE,0.0,0.0,0.999838,4973.0,4964.8,4981.4,4.5465,4.5365,4.5612,0.1581,0.1468,0.1686,423.8501,418.8758,427.0401,0.1125,0.1042,0.1204,0.0894,0.0828,0.0956,0.047,0.0435,0.0503,MARCS,290.29650200469,37.74949447037,0.214661,0.25371,0.0501,0.347012
297.07016,40.86879,K00448,K00448.01,0.734,0.703,162.481,0.7152,10.13961841,2.62895692724,597.832373377,KOI-448.01,297.07016,40.86879,Gaia DR3 2076764576237957504,297.07020512139,40.8687321264,0.0,0.0,10.0,1636148068921376768,2076764576237957504,1520123385,0.0151,0.0168,2.6777,0.0178,150.7517,15.352,7.59,0.02,-13.345,0.021,0.0407,-0.0645,-0.0421,-0.1086,-0.0252,-0.1139,-0.2486,-0.0377,-0.1,0.0051,390,0,389,1,-1.1341,357.96,0.0,0.0,31,false,1.423,,,,,,,,45,29,0.029063,49,0.01244,31.03,0,0,0.958,0,404,21054.1151,7.58501,2775.75,14.879025,0.002783,45,8200.94,13.9327,588.609,15.553884,0.003345,45,18402.8,19.4458,946.364,14.085684,0.00395,1.264,0,6,0,0,0,1.4682,0.674859,0.793341,1.41,4.09,2,21,6,16,5.2369,,,916.675,,4750.0,4.5,0.0,222,,,,13.722336,0.096437,17,,VARIABLE,0.0,0.0,0.999862,4545.8,4537.4,4553.3,4.623,4.6158,4.6298,0.2011,0.1859,0.217,370.4753,368.4405,372.7328,0.4135,0.4023,0.4243,0.313,0.3045,0.3214,0.1643,0.1598,0.1687,MARCS,297.07016051274,40.86879143588,0.314768,0.334337,0.0159,0.24186
297.07016,40.86879,K00448,K00448.02,0.734,0.703,162.481,0.7873,43.58642609,3.72055640268,367.989412995,KOI-448.02,297.07016,40.86879,Gaia DR3 2076764576237957504,297.07020512139,40.8687321264,0.0,0.0,10.0,1636148068921376768,2076764576237957504,1520123385,0.0151,0.0168,2.6777,0.0178,150.7517,15.352,7.59,0.02,-13.345,0.021,0.0407,-0.0645,-0.0421,-0.1086,-0.0252,-0.1139,-0.2486,-0.0377,-0.1,0.0051,390,0,389,1,-1.1341,357.96,0.0,0.0,31,false,1.423,,,,,,,,45,29,0.029063,49,0.01244,31.03,0,0,0.958,0,404,21054.1151,7.58501,2775.75,14.879025,0.002783,45,8200.94,13.9327,588.609,15.553884,0.003345,45,18402.8,19.4458,946.364,14.085684,0.00395,1.264,0,6,0,0,0,1.4682,0.674859,0.793341,1.41,4.09,2,21,6,16,5.2369,,,916.675,,4750.0,4.5,0.0,222,,,,13.722336,0.096437,17,,VARIABLE,0.0,0.0,0.999862,4545.8,4537.4,4553.3,4.623,4.6158,4.6298,0.2011,0.1859,0.217,370.4753,368.4405,372.7328,0.4135,0.4023,0.4243,0.313,0.3045,0.3214,0.1643,0.1598,0.1687,MARCS,297.07016051274,40.86879143588,0.314768,0.334337,0.0159,0.24186
287.77356,42.8692819,K00456,K00456.01,0.982,1.11,83.377,0.3139,13.69941722,3.9820864241,781.511029134,KOI-456.01,287.77356,42.86928,Gaia DR3 2102587087846067712,287.77357366896,42.86927473109,0.0,0.0,2.0,1636148068921376768,2102587087846067712,468297369,0.0128,0.0152,1.0644,0.0154,69.1924,6.283,3.477,0.016,-5.233,0.019,0.0141,0.0096,-0.0842,-0.079,0.2041,-0.1098,-0.1827,-0.1504,0.0414,0.0206,399,0,399,0,0.4742,417.65,0.0,0.0,31,false,1.533,,,,,,,,46,28,0.025942,47,0.01269,2.924,0,0,1.016,0,395,27111.29096,5.49032,4938.02,14.604491,0.002764,41,13963.1,20.1633,692.499,14.976091,0.003201,37,18687.2,23.1087,808.666,14.069035,0.004011,1.204,0,1,0,0,0,0.907057,0.3716,0.535457,-21.71,3.93,2,28,5,22,5.2338,,,882.86,,5500.0,4.5,0.25,222,,,,13.825899,0.080362,24,,NOT_AVAILABLE,0.0,0.0,0.999932,5663.4,5556.9,5820.4,4.3542,4.2895,4.3788,0.1552,0.0396,0.3511,949.7309,872.2297,1131.5873,0.1825,0.1106,0.2768,0.1513,0.0915,0.2303,0.0806,0.0487,0.1223,MARCS,287.77355258166,42.86929798737,0.260816,0.300138,0.0296,0.044348
287.77356,42.8692819,K00456,K00456.02,0.982,1.11,83.377,0.1058,4.30920108,2.27188737522,1150.15008464,KOI-456.02,287.77356,42.86928,Gaia DR3 2102587087846067712,287.77357366896,42.86927473109,0.0,0.0,2.0,1636148068921376768,2102587087846067712,468297369,0.0128,0.0152,1.0644,0.0154,69.1924,6.283,3.477,0.016,-5.233,0.019,0.0141,0.0096,-0.0842,-0.079,0.2041,-0.1098,-0.1827,-0.1504,0.0414,0.0206,399,0,399,0,0.4742,417.65,0.0,0.0,31,false,1.533,,,,,,,,46,28,0.025942,47,0.01269,2.924,0,0,1.016,0,395,27111.29096,5.49032,4938.02,14.604491,0.002764,41,13963.1,20.1633,692.499,14.976091,0.003201,37,18687.2,23.1087,808.666,14.069035,0.004011,1.204,0,1,0,0,0,0.907057,0.3716,0.535457,-21.71,3.93,2,28,5,22,5.2338,,,882.86,,5500.0,4.5,0.25,222,,,,13.825899,0.080362,24,,NOT_AVAILABLE,0.0,0.0,0.999932,5663.4,5556.9,5820.4,4.3542,4.2895,4.3788,0.1552,0.0396,0.3511,949.7309,872.2297,1131.5873,0.1825,0.1106,0.2768,0.1513,0.0915,0.2303,0.0806,0.0487,0.1223,MARCS,287.77355258166,42.86929798737,0.260816,0.300138,0.0296,0.044348
290.51648,43.08382,K00457,K00457.01,0.864,0.843,92.595,0.3115,4.921354681,2.35613326473,889.952178011,KOI-457.01,290.51648,43.08382,Gaia DR3 2102046952760377728,290.5164691315,43.08386564019,0.0,0.0,149.0,1636148068921376768,2102046952760377728,394198815,0.0114,0.0118,2.2567,0.0131,172.057,11.219,-3.541,0.016,10.646,0.016,-0.0697,0.0759,-0.0076,-0.0732,-0.0322,-0.0563,-0.1213,-0.1937,-0.1263,-0.049,392,0,391,1,0.2945,397.42,0.0,0.0,31,false,1.484,,,,,,,,45,27,0.022858,48,0.018,172.6,0,0,1.01,0,388,40079.23273,7.29282,5495.71,14.180068,0.002762,46,18473.0,21.314,866.707,14.672198,0.003058,43,30560.3,25.4054,1202.9,13.535004,0.003886,1.223,0,0,0,0,0,1.137195,0.49213,0.645064,-28.56,4.36,2,20,6,15,7.5983,,,654.226,,5000.0,4.5,0.25,222,,,,13.230064,0.068554,15,,NOT_AVAILABLE,0.0,0.0,0.999909,4926.1,4880.7,4942.5,4.5154,4.4631,4.5374,0.1677,0.1106,0.1899,460.863,441.6863,497.1964,0.0799,0.0457,0.0952,0.0632,0.0361,0.0755,0.0332,0.0189,0.0397,MARCS,290.5164906783,43.08381832447,0.254859,0.261975,-0.043,0.166771
290.51648,43.08382,K00457,K00457.02,0.864,0.843,92.595,0.0026,7.064256441,2.22910250383,789.544484079,KOI-457.02,290.51648,43.08382,Gaia DR3 2102046952760377728,290.5164691315,43.08386564019,0.0,0.0,149.0,1636148068921376768,2102046952760377728,394198815,0.0114,0.0118,2.2567,0.0131,172.057,11.219,-3.541,0.016,10.646,0.016,-0.0697,0.0759,-0.0076,-0.0732,-0.0322,-0.0563,-0.1213,-0.1937,-0.1263,-0.049,392,0,391,1,0.2945,397.42,0.0,0.0,31,false,1.484,,,,,,,,45,27,0.022858,48,0.018,172.6,0,0,1.01,0,388,40079.23273,7.29282,5495.71,14.180068,0.002762,46,18473.0,21.314,866.707,14.672198,0.003058,43,30560.3,25.4054,1202.9,13.535004,0.003886,1.223,0,0,0,0,0,1.137195,0.49213,0.645064,-28.56,4.36,2,20,6,15,7.5983,,,654.226,,5000.0,4.5,0.25,222,,,,13.230064,0.068554,15,,NOT_AVAILABLE,0.0,0.0,0.999909,4926.1,4880.7,4942.5,4.5154,4.4631,4.5374,0.1677,0.1106,0.1899,460.863,441.6863,497.1964,0.0799,0.0457,0.0952,0.0632,0.0361,0.0755,0.0332,0.0189,0.0397,MARCS,290.5164906783,43.08381832447,0.254859,0.261975,-0.043,0.166771
297.2789,43.7240181,K00459,K00459.02,1.062,1.23,65.697,0.0238,6.91986734,1.65309244562,1065.10862814,KOI-459.02,297.2789,43.72402,Gaia DR3 2078852754973778560,297.27891125079,43.72396806918,0.0,0.0,4.0,1636148068921376768,2078852754973778560,1746042906,0.0128,0.0146,1.1751,0.0149,78.8054,9.181,-1.034,0.019,-9.123,0.017,0.0189,0.0334,0.0268,-0.0563,0.2054,-0.1029,-0.3899,-0.128,-0.1331,0.0661,341,0,339,2,0.8533,360.18,0.0,0.0,31,false,1.526,,,,,,,,40,26,0.026539,43,0.01184,7.129,0,0,1.032,0,345,38934.36962,6.77893,5743.43,14.211534,0.002762,41,19723.6,15.9891,1233.56,14.601077,0.002926,39,27336.3,15.6342,1748.49,13.656047,0.00383,1.209,0,0,0,0,0,0.94503,0.389544,0.555487,-11.54,3.97,2,22,6,17,5.8677,,,915.848,,5750.0,4.5,0.0,222,,,,13.39767,0.090061,17,,NOT_AVAILABLE,0.0,0.0,0.99996,5575.1,5523.3,5707.1,4.3288,4.3097,4.3653,-0.2844,-0.3373,-0.1433,795.3368,767.1192,815.06,0.2463,0.2114,0.3267,0.2037,0.1746,0.2711,0.1094,0.0938,0.1456,MARCS,297.27891761118,43.72400861521,0.300728,0.276677,0.0725,0.182474
297.2789,43.7240181,K00459,K00459.01,1.062,1.23,65.697,0.8024,19.44638698,4.23132554273,754.852455244,KOI-459.01,297.2789,43.72402,Gaia DR3 2078852754973778560,297.27891125079,43.72396806918,0.0,0.0,4.0,1636148068921376768,2078852754973778560,1746042906,0.0128,0.0146,1.1751,0.0149,78.8054,9.181,-1.034,0.019,-9.123,0.017,0.0189,0.0334,0.0268,-0.0563,0.2054,-0.1029,-0.3899,-0.128,-0.1331,0.0661,341,0,339,2,0.8533,360.18,0.0,0.0,31,false,1.526,,,,,,,,40,26,0.026539,43,0.01184,7.129,0,0,1.032,0,345,38934.36962,6.77893,5743.43,14.211534,0.002762,41,19723.6,15.9891,1233.56,14.601077,0.002926,39,27336.3,15.6342,1748.49,13.656047,0.00383,1.209,0,0,0,0,0,0.94503,0.389544,0.555487,-11.54,3.97,2,22,6,17,5.8677,,,915.848,,5750.0,4.5,0.0,222,,,,13.39767,0.090061,17,,NOT_AVAILABLE,0.0,0.0,0.99996,5575.1,5523.3,5707.1,4.3288,4.3097,4.3653,-0.2844,-0.3373,-0.1433,795.3368,767.1192,815.06,0.2463,0.2114,0.3267,0.2037,0.1746,0.2711,0.1094,0.0938,0.1456,MARCS,297.27891761118,43.72400861521,0.300728,0.276677,0.0725,0.182474
293.7471,45.10722,K00464,K00464.02,0.966,0.967,106.865,0.1524,5.350161983,2.70203209376,976.584398375,KOI-464.02,293.7471,45.10722,Gaia DR3 2126454633427425664,293.74711152422,45.10719781237,0.0,0.0,143.0,1636148068921376768,2126454633427425664,1551558613,0.0141,0.0148,1.572,0.0149,105.2705,4.499,4.11,0.018,-1.83,0.02,-0.1594,0.0162,-0.3196,0.1167,-0.0209,0.1171,-0.3296,0.0107,-0.0498,-0.2064,318,0,317,1,0.1188,318.72,0.0,0.0,31,false,1.512,,,,,,,,36,25,0.030591,40,0.01391,17.79,0,0,1.004,0,342,35262.01653,6.88803,5119.32,14.319099,0.002763,39,17355.6,18.5067,937.803,14.739941,0.003021,36,25410.2,22.8919,1110.01,13.735374,0.003904,1.213,0,0,0,1,0,1.004566,0.420841,0.583725,-18.75,3.59,2,23,3,17,6.4549,,,758.647,,5500.0,4.5,0.25,222,,,,13.282971,0.099552,20,,NOT_AVAILABLE,0.0,0.0,0.999853,5279.8,5266.2,5295.6,4.468,4.4613,4.4747,0.0372,0.0214,0.056,622.9137,616.5414,629.1546,0.1124,0.1015,0.1238,0.0914,0.0825,0.1007,0.0484,0.0437,0.0534,MARCS,293.74708564092,45.10720594437,0.299835,0.332948,-0.2108,0.085073
293.7471,45.10722,K00464,K00464.01,0.966,0.967,106.865,0.0467,58.3620495,7.14329001399,440.305361417,KOI-464.01,293.7471,45.10722,Gaia DR3 2126454633427425664,293.74711152422,45.10719781237,0.0,0.0,143.0,1636148068921376768,2126454633427425664,1551558613,0.0141,0.0148,1.572,0.0149,105.2705,4.499,4.11,0.018,-1.83,0.02,-0.1594,0.0162,-0.3196,0.1167,-0.0209,0.1171,-0.3296,0.0107,-0.0498,-0.2064,318,0,317,1,0.1188,318.72,0.0,0.0,31,false,1.512,,,,,,,,36,25,0.030591,40,0.01391,17.79,0,0,1.004,0,342,35262.01653,6.88803,5119.32,14.319099,0.002763,39,17355.6,18.5067,937.803,14.739941,0.003021,36,25410.2,22.8919,1110.01,13.735374,0.003904,1.213,0,0,0,1,0,1.004566,0.420841,0.583725,-18.75,3.59,2,23,3,17,6.4549,,,758.647,,5500.0,4.5,0.25,222,,,,13.282971,0.099552,20,,NOT_AVAILABLE,0.0,0.0,0.999853,5279.8,5266.2,5295.6,4.468,4.4613,4.4747,0.0372,0.0214,0.056,622.9137,616.5414,629.1546,0.1124,0.1015,0.1238,0.0914,0.0825,0.1007,0.0484,0.0437,0.0534,MARCS,293.74708564092,45.10720594437,0.299835,0.332948,-0.2108,0.085073
